id,accommodates,bathrooms_text,bedrooms,beds
47289019,2,1 bath,1,1
47289921,4,3 baths,2,2
47290489,2,1 shared bath,1,1
47290538,4,1 bath,2,3
47291337,3,1 shared bath,,1
47292258,2,1 private bath,1,
47292906,4,1 bath,2,3
47292933,2,1 bath,1,1
47293776,1,1 shared bath,1,1
47293809,6,1 bath,2,6
47294439,6,1 bath,3,4
47295535,1,1 bath,1,1
47295606,1,1 shared bath,1,1
47296916,4,1 bath,2,2
47306228,1,1 shared bath,1,1
47306921,1,1 bath,1,1
47307350,1,1 bath,,1
47310530,4,2 baths,2,2
47310714,2,1 private bath,1,1
47310723,1,1 private bath,1,1
47311348,2,1 shared bath,1,1
47311675,4,1 bath,1,1
47313887,7,2 baths,3,3
47315034,8,2 baths,3,3
47315577,4,1 bath,1,1
47315713,4,1 bath,1,1
47315920,4,1 bath,1,1
47316061,4,1 bath,1,2
47316320,5,1 bath,2,2
47318954,3,1 bath,1,1
47319317,5,1 bath,2,3
47326289,2,1 bath,1,1
47326512,4,1 bath,1,1
47329158,2,1 private bath,1,1
47330117,5,1 bath,2,2
47330246,7,1 bath,3,3
47330530,6,1 bath,3,3
47331153,3,1 bath,1,2
47331329,7,2 baths,3,3
47332269,4,1 bath,1,1
47332565,4,1 bath,1,1
47332619,4,1 bath,1,1
47333781,4,1 bath,2,2
47333957,5,1 bath,2,2
47334244,5,1 bath,2,2
47334663,1,1 shared bath,1,1
47336390,2,1 shared bath,1,1
47337463,4,1 bath,1,2
47338012,4,1 bath,1,2
47340444,4,1 bath,2,3
47341339,15,2 baths,2,10
47341575,2,2.5 shared baths,1,1
47348298,1,1 shared bath,1,1
47352240,4,1 bath,1,2
47353265,5,1 bath,2,3
47355037,4,1 bath,1,2
47355083,1,1 bath,,
47355990,6,1 bath,2,3
47356150,2,1 private bath,1,1
47358818,2,1 bath,1,1
47359500,4,1 private bath,1,2
47359733,2,1 shared bath,1,1
47360356,8,2 baths,3,3
47360878,5,1 bath,2,2
47361848,2,1 bath,1,1
47362969,9,3.5 baths,4,5
47369896,1,1 shared bath,1,
47370088,2,1 bath,1,1
47371053,4,1 shared bath,1,
47371738,1,1 shared bath,1,1
47372315,1,1 shared bath,1,
47372712,1,1 shared bath,1,1
47372852,1,1 shared bath,1,1
47373382,2,2 shared baths,1,2
47373389,2,1 bath,1,1
47373597,4,1 bath,2,2
47376191,2,1.5 baths,1,1
47377021,2,1 private bath,1,1
47390691,6,1 shared bath,1,4
47391825,2,1 bath,1,2
47394485,2,1 shared bath,1,1
47395232,4,1 bath,,2
47396113,4,1 bath,,2
47396746,4,1 bath,,2
47397326,4,1 bath,,2
47397498,4,1 bath,,2
47406799,2,1 bath,,1
47409543,7,1 bath,3,3
47410952,4,1 bath,1,1
47411421,4,1 bath,1,1
47411727,6,1 bath,2,2
47412929,6,1 bath,2,3
47421177,10,1.5 baths,1,
47421830,2,1 bath,1,1
47430891,3,1 bath,1,1
47431137,6,1.5 baths,2,3
47433042,4,1 bath,3,3
47443155,6,1 bath,3,4
47444016,3,1 bath,1,1
47448046,2,1 bath,,
47453310,4,1.5 baths,2,2
47454498,2,1 shared bath,1,1
47455634,2,1 bath,1,2
47460121,6,1 bath,2,2
47464130,3,1.5 baths,2,2
47465022,4,1 bath,1,1
47466775,3,1 bath,1,1
47467110,4,1 bath,2,2
47467153,2,1 shared bath,1,1
47468531,1,1 shared bath,1,1
47469926,2,1 shared bath,1,1
47469987,5,1 bath,2,3
47472308,3,1 private bath,1,1
47473722,1,2 shared baths,1,1
47474703,2,1 bath,1,1
47476719,1,1 shared bath,1,2
47476937,15,2 baths,1,1
47483640,2,1 shared bath,1,1
47486336,3,1 bath,1,1
47486539,2,1 bath,,1
47486809,3,1 bath,1,1
47486935,2,1 private bath,1,1
47489099,2,1 private bath,,1
47492660,5,1.5 baths,3,3
47493324,5,1 bath,,3
47493612,4,1 bath,1,2
47495324,4,1 private bath,,2
47496129,3,1 bath,2,2
47497466,1,1 shared bath,1,1
47497742,5,3 baths,3,5
47498090,1,1 shared bath,1,1
47506678,1,1 bath,1,1
47508411,2,1 bath,,1
47508727,1,1 shared bath,1,1
47510694,3,1 bath,1,1
47510760,3,1 bath,,1
47511876,2,2 shared baths,4,1
47512919,2,1 bath,1,1
47515294,4,1 bath,1,1
47515574,2,1 bath,1,1
47527528,6,1 bath,3,4
47528196,6,1 bath,3,2
47529357,2,1 shared bath,,2
47530670,2,1 bath,1,1
47531146,6,1 bath,2,
47536293,1,1 shared bath,1,2
47536522,1,1 private bath,1,1
47537276,2,1 bath,1,1
47542082,2,1.5 baths,,4
47546593,6,1 bath,3,3
47547297,1,3 shared baths,,1
47551230,2,1 shared bath,1,1
47551613,2,2.5 shared baths,1,1
47563287,8,2.5 baths,3,4
47565466,2,1 shared bath,1,
47567427,1,0 shared baths,1,1
47574565,2,1 shared bath,1,1
47577248,1,1 shared bath,1,1
47581594,4,1 bath,1,2
47582768,2,1 bath,,1
47582847,4,1 bath,2,4
47584587,4,1 bath,,2
47587720,2,1 bath,1,1
47590205,5,2 baths,3,3
47592278,2,1 shared bath,1,2
47593392,2,1 bath,1,1
47594597,2,1 private bath,,1
47595646,4,1 bath,1,2
47596312,4,1 bath,1,2
47596692,4,1 private bath,,2
47701566,2,1 bath,1,
47702644,4,1 bath,2,3
47702952,5,1 bath,2,3
47703518,6,3.5 baths,3,4
47703791,2,1 bath,,1
47704601,1,1 shared bath,1,
47705059,1,1 shared bath,1,
47705925,1,1 shared bath,1,1
47706983,4,1 bath,1,1
47710373,1,1 shared bath,1,1
47714171,6,2 baths,3,4
47715431,2,1 bath,,1
47716158,2,1 private bath,1,2
47720387,1,1 bath,1,1
47727976,2,1 bath,1,1
47728714,4,1 bath,1,2
47729102,6,1 bath,3,3
47730047,2,1 bath,1,1
47730353,2,1 bath,1,1
47732997,1,1 shared bath,1,1
47733412,2,1.5 baths,1,1
47734069,2,1 private bath,1,1
47734703,2,1 bath,1,2
47736076,2,1 bath,1,1
47736171,4,1 bath,2,2
47737131,3,1 bath,1,1
47744284,4,1 private bath,1,2
47746584,1,1 shared bath,1,1
47748585,1,1 shared bath,1,1
47749620,1,1 shared bath,1,1
47750008,2,1 private bath,1,1
47753789,2,1 private bath,1,1
47753822,2,1 private bath,1,1
47753857,2,1 private bath,1,1
47753974,2,1 private bath,1,1
47754015,2,1 private bath,1,1
47754064,2,1 private bath,1,1
47754090,2,1 private bath,1,1
47754133,2,1 private bath,1,1
47754190,2,1 private bath,1,1
47755393,1,1 shared bath,1,1
47755466,3,1 bath,1,1
47757435,1,1 bath,1,1
47757659,1,1 shared bath,1,1
47761307,2,1 bath,,1
47767712,1,1 shared bath,1,1
47768060,1,0 shared baths,2,1
47768102,3,1 bath,1,1
47769844,1,1.5 shared baths,1,1
47770897,2,1 bath,,1
47773433,5,1 bath,2,5
47774203,3,1.5 baths,1,2
47775232,5,1 bath,2,3
47775881,5,2 baths,3,3
47783273,4,1 shared bath,1,2
47783561,2,1 private bath,1,1
47784065,1,1 shared bath,1,
47785146,4,1 bath,2,3
47786294,8,2 baths,3,3
47786992,2,1 bath,1,1
47788987,1,1 bath,,1
47790304,6,1 bath,2,2
47795106,4,1 bath,2,2
47797312,2,1 bath,,2
47797468,2,1 private bath,1,1
47803501,1,1 shared bath,1,1
47803519,2,1 shared bath,1,1
47804493,1,1 shared bath,1,1
47804904,8,1 bath,2,5
47805581,4,1 bath,1,2
47808900,2,1 private bath,1,1
47810437,2,1 private bath,,1
47810967,4,1 private bath,,2
47811545,2,1 bath,1,1
47812540,1,1 private bath,1,1
47812937,2,1 private bath,,1
47813039,4,1 private bath,,2
47813511,2,1 private bath,,1
47814545,4,1 private bath,,2
47814560,2,1 bath,1,1
47814741,2,1 bath,,1
47815251,1,1 shared bath,1,
47818839,3,2 baths,1,3
47823611,6,2.5 baths,3,5
47825704,4,1 private bath,,2
47825830,6,3 baths,3,3
47825972,2,1 private bath,,1
47826060,2,1 private bath,,1
47826116,4,1 private bath,,2
47826512,2,1 private bath,,1
47826596,4,1 private bath,,2
47826745,2,1 private bath,,1
47829341,4,1 private bath,1,2
47829621,2,1 private bath,1,1
47831440,6,1 bath,3,4
47831832,2,2.5 shared baths,1,1
47832108,2,1 shared bath,1,1
47832229,2,2.5 shared baths,1,1
47832340,2,2 shared baths,5,4
47833373,2,1 shared bath,1,1
47833551,2,1 shared bath,1,1
47835024,2,1 bath,1,1
47837331,2,1 bath,,1
47837342,2,1 bath,1,1
47841255,2,1 shared bath,1,1
47841969,2,2 shared baths,1,1
47842170,3,1.5 shared baths,1,2
47842721,2,1 private bath,1,1
47843314,4,1 bath,2,3
47844167,2,2 shared baths,1,
47844359,2,2 shared baths,1,
47846567,2,1 private bath,1,1
47846577,2,1 bath,2,2
47847604,1,2.5 shared baths,1,1
47848179,1,2.5 shared baths,1,1
47848239,2,1 bath,1,2
47848606,1,1 shared bath,1,1
47848650,1,1 shared bath,1,1
47848693,1,1 shared bath,1,1
47848753,8,2.5 baths,4,7
47848813,1,1 shared bath,1,1
47849159,2,1 bath,1,1
47849424,2,1 bath,,1
47855824,2,1 shared bath,1,1
47857781,2,1 shared bath,1,
47858654,6,1 bath,3,3
47859618,3,1 bath,1,2
47861526,4,2.5 baths,3,3
47865944,3,1 shared bath,2,1
47866275,2,1 bath,1,1
47866487,2,1 bath,1,1
47866674,3,1 bath,1,
47869104,1,1 shared bath,1,1
47869588,6,1 bath,4,4
47870168,1,1 shared bath,1,1
47873210,1,1 shared bath,1,1
47874401,4,1 bath,1,2
47874453,1,1 private bath,1,1
47874684,3,1 bath,1,1
47875134,1,1 shared bath,1,1
47880558,2,1 shared bath,1,
47881216,4,1 bath,1,2
47882500,2,1 shared bath,1,1
47882733,2,1 shared bath,1,1
47883063,2,1 shared bath,1,1
47883677,2,1 shared bath,1,1
47884246,2,1 bath,1,1
47885578,3,1 bath,1,1
47885843,2,1 bath,1,2
47886807,4,2 baths,1,1
47887075,1,1 shared bath,1,1
47887785,3,1 bath,,2
47889158,4,1 bath,1,2
47890017,2,1 bath,1,1
47892220,5,1 bath,2,3
47892276,4,1 bath,2,2
47893133,2,1 bath,,1
47900402,4,1 bath,2,2
47900642,4,1 private bath,,2
47900797,1,1 shared bath,1,1
47900810,2,1 private bath,1,1
47903958,10,4.5 baths,5,5
47906243,2,1 bath,1,1
47906957,4,1 bath,,2
47907266,6,1 bath,3,4
47907385,4,1 bath,2,2
47912079,2,1 shared bath,1,1
47912175,2,1 shared bath,1,1
47912257,2,1 shared bath,1,1
47917216,4,2 shared baths,1,
47918206,4,2 shared baths,1,
47918234,2,1 bath,1,1
47918366,2,1 private bath,,1
47919145,2,1 private bath,,1
47919751,2,1 private bath,,1
47919864,1,1 shared bath,1,1
47920050,1,1 shared bath,1,1
47920057,4,1 private bath,,2
47920665,4,1 private bath,,2
47921382,3,1 bath,1,1
47922647,1,1 bath,1,
47922935,2,1 private bath,1,1
47923861,4,1 bath,2,2
47924038,2,1 private bath,,1
47925069,9,1 bath,1,6
47926366,1,1 shared bath,1,1
47927657,5,1.5 baths,3,4
47933628,1,0 shared baths,1,1
47934033,2,1 private bath,1,1
47939524,1,2 shared baths,1,1
47939796,2,1 shared bath,1,1
47940178,1,1 shared bath,1,1
47940310,1,1 shared bath,1,1
47941354,5,1 bath,2,2
47944133,2,1.5 shared baths,1,1
47949514,2,1 bath,2,2
47950235,4,2 shared baths,1,1
47951403,4,2 shared baths,1,1
47953903,2,1 bath,1,1
47954811,2,1 bath,1,1
47955330,2,1 shared bath,1,1
47956172,4,1 bath,1,1
47961631,2,1 bath,1,2
47961764,5,1 bath,2,5
47967099,2,1 bath,,3
47968256,2,1 bath,,1
47968434,1,1 bath,,1
47973089,1,1 shared bath,1,1
47973190,6,1 bath,2,4
47974969,5,1 bath,3,3
47976600,1,1 bath,,1
47977116,2,2 shared baths,1,1
47977156,6,2 baths,3,3
47977634,2,1 shared bath,1,1
47977733,1,1 shared bath,1,1
47978686,3,1 bath,1,1
47979000,4,1 bath,2,2
47982995,2,1.5 shared baths,1,1
47989542,4,1 shared bath,1,2
47989650,2,1 shared bath,1,1
47990409,2,1 shared bath,1,1
47991737,2,1 bath,1,1
47994751,10,2.5 baths,5,7
47996191,2,1 bath,,1
47996705,4,1 bath,3,3
47999029,1,1 bath,1,1
48000739,3,1 bath,2,2
48008436,4,1 bath,1,2
48011354,2,2 shared baths,2,2
48011499,2,1 shared bath,1,1
48013778,1,1 bath,,1
48016092,3,1 bath,2,2
48017619,2,1 bath,1,2
48018417,2,1 shared bath,1,1
48018478,2,1 shared bath,1,1
48018820,5,1 bath,2,2
48023813,4,1 bath,1,2
48024554,2,1 bath,,1
48024832,2,1 bath,1,1
48026817,2,1 private bath,,1
48027017,4,1 private bath,,2
48028125,2,1 shared bath,1,2
48030596,4,1 bath,,2
48031122,6,1.5 baths,2,4
48033101,2,1 bath,1,1
48033611,1,1 shared bath,1,
48038850,2,1 bath,1,1
48041698,1,1 shared bath,1,2
48041890,3,1 bath,1,1
48042018,4,1 bath,2,3
48043063,4,1 bath,2,2
48044306,2,1 bath,1,1
48045041,1,1 shared bath,1,1
48045370,2,1 bath,1,1
48047169,4,1.5 shared baths,2,2
48047186,3,1 bath,2,2
48051434,16,2 baths,,1
48052304,4,2 baths,2,2
48052849,1,1 shared bath,1,1
48054199,4,1 private bath,1,2
48054910,2,1 shared bath,1,1
48055938,3,1 bath,1,1
48056661,2,1 shared bath,1,1
48058269,2,1 shared bath,1,1
48058318,2,1 bath,,1
48062301,8,1.5 baths,3,3
48066352,2,1 shared bath,1,1
48066381,13,1 bath,3,11
48067323,2,2 baths,1,1
48067391,2,1 bath,1,1
48070242,2,1 private bath,1,
48070665,1,1 shared bath,1,
48070696,1,1 shared bath,1,1
48070727,4,1 bath,1,2
48070762,2,1 shared bath,1,1
48074767,2,1 bath,1,1
48078656,1,1 shared bath,2,1
48079191,6,3 baths,3,4
48079314,1,1.5 baths,1,1
48080611,4,1 bath,2,2
48081208,4,1 bath,1,3
48081712,1,1 shared bath,1,1
48083343,1,2 shared baths,1,1
48089766,16,4 baths,1,
48089897,0,,,
48092479,2,1 shared bath,1,1
48093274,6,1 bath,2,3
48093831,12,4 baths,6,8
48095346,5,2 baths,2,2
48096824,3,1 bath,1,2
48100776,2,1 bath,1,1
48100962,2,1 bath,1,1
48103216,1,1 shared bath,1,1
48103930,2,1 bath,,1
48104025,4,1 bath,,2
48104906,2,1 private bath,1,2
48105141,4,1 private bath,1,2
48105602,5,1.5 baths,2,3
48107623,3,1 bath,,2
48109162,4,1 bath,1,3
48110470,6,1 bath,3,4
48111149,6,1.5 baths,3,3
48111332,1,1 shared bath,1,1
48111511,1,2 shared baths,1,1
48111679,1,1 private bath,1,1
48114910,4,2 baths,2,2
48117551,4,1 bath,2,2
48120855,2,1 bath,1,1
48121041,2,1 bath,1,3
48121515,1,1 shared bath,1,1
48121560,3,1 bath,1,1
48123720,1,2.5 shared baths,1,1
48124366,2,1 shared bath,1,1
48124602,4,1 bath,1,2
48126670,6,1 bath,2,3
48127084,4,1 bath,2,2
48130923,2,1 bath,1,1
48131270,2,1 private bath,1,1
48132627,1,3 shared baths,1,1
48132830,1,3 shared baths,1,1
48133576,1,1 shared bath,1,1
48134893,4,1.5 baths,2,2
48135717,2,1 bath,,1
48137711,4,1 bath,2,2
48137872,7,1 bath,3,3
48139155,2,1 bath,1,1
48139255,1,3 shared baths,1,
48142110,6,1 bath,2,3
48142282,4,1 bath,2,2
48142798,4,1 bath,2,1
48144209,4,2 baths,2,2
48146527,5,1 bath,2,2
48149045,1,1 shared bath,1,1
48149133,1,1 shared bath,1,1
48149253,1,2.5 shared baths,1,1
48149559,2,1 bath,1,1
48150718,2,1 bath,1,1
48153843,2,1 shared bath,1,1
48158231,1,1 shared bath,1,1
48158801,1,2 shared baths,6,1
48159213,2,1 shared bath,2,2
48159314,2,1 bath,1,2
48159573,2,1 bath,1,1
48160521,6,1.5 baths,3,4
48164412,1,1 shared bath,1,1
48166288,2,1 bath,1,1
48166391,2,2 baths,1,1
48168032,4,1 private bath,1,2
48168638,8,1 bath,3,2
48168657,2,1 bath,1,1
48169403,1,2 baths,,1
48170405,3,1 bath,2,1
48170918,6,1 bath,2,3
48181363,3,1 shared bath,1,1
48181694,1,1 shared bath,1,1
48182605,1,1 shared bath,1,1
48182736,8,1 bath,3,5
48182954,4,1 bath,1,2
48183274,2,1 bath,,1
48184215,4,1 bath,1,2
48185777,2,1 bath,1,
48187242,1,1 shared bath,1,1
48188009,6,2.5 baths,3,3
48194167,2,1 shared bath,1,1
48194503,3,1 bath,1,1
48194730,1,3 shared baths,1,1
48205643,2,1 private bath,1,1
48207388,4,1 bath,1,2
48209440,2,1 bath,1,1
48210064,1,1 shared bath,1,1
48211888,8,2 baths,3,4
48213630,1,1 shared bath,1,1
48213871,2,1 bath,1,1
48214528,1,1 shared bath,1,1
48214743,4,1 bath,1,3
48215693,2,1 bath,,1
48216295,3,1 bath,2,2
48225044,2,1.5 shared baths,1,1
48226948,2,1 shared bath,1,1
48228125,2,1 shared bath,1,1
48229606,1,1 shared bath,1,1
48229904,2,2 shared baths,1,1
48230820,5,1 bath,2,2
48230852,2,1 bath,,1
48230897,1,1 bath,,2
48231063,1,1 bath,,1
48232450,2,1 private bath,1,1
48232592,2,1 bath,1,1
48232952,8,2 baths,4,4
48233657,2,1 bath,1,1
48234496,1,1 private bath,1,1
48240129,2,1 shared bath,1,1
48241249,4,1 bath,2,2
48241526,2,1 bath,,1
48242704,2,1 shared bath,1,1
48243028,4,2.5 baths,2,2
48243225,1,1 shared bath,,1
48244153,1,1 bath,,1
48246413,2,1 bath,1,1
48247577,1,1 shared bath,1,1
48247585,6,1 bath,1,1
48250684,12,1 private bath,1,8
48251477,2,,1,1
48251602,2,,1,1
48251757,2,1 private bath,1,1
48251788,2,1 private bath,1,1
48252078,2,1 private bath,1,1
48253767,2,1 bath,,1
48255185,2,1 bath,,1
48255376,8,1 bath,3,4
48255427,4,1 bath,1,3
48256339,2,,1,1
48257064,1,1 bath,1,1
48257309,2,1 private bath,1,1
48257323,2,1 private bath,1,1
48257348,2,1 private bath,1,1
48257412,2,1 private bath,1,1
48257496,2,1 private bath,1,1
48257515,2,1 private bath,1,1
48257754,2,1 private bath,1,1
48257775,2,1 private bath,1,1
48257812,2,1 private bath,1,1
48259744,5,1 bath,2,3
48263817,4,2 baths,2,2
48265859,1,2 shared baths,1,1
48265994,1,2 shared baths,1,1
48266114,6,1 bath,2,2
48266140,1,1 shared bath,1,
48267691,1,1 shared bath,1,1
48270362,2,1 bath,,1
48271744,4,1 bath,2,2
48274044,1,2 shared baths,1,1
48277170,4,1 bath,1,2
48279821,1,1 bath,,1
48279949,3,1 bath,,1
48281428,4,1 bath,2,2
48282693,2,1 bath,,1
48285269,4,1 bath,1,2
48285942,1,1 shared bath,2,1
48286996,6,1 bath,3,5
48288989,4,1.5 baths,,2
48290153,2,1 bath,1,1
48295531,2,1.5 baths,1,1
48296383,2,1 shared bath,1,1
48297510,2,1 shared bath,1,1
48297656,4,1 bath,1,2
48297854,6,1 bath,3,3
48298144,1,1 bath,1,1
48298348,1,1 private bath,1,1
48300185,4,2 baths,2,2
48300385,2,1 shared bath,1,1
48301728,2,1 bath,1,1
48302721,2,1 shared bath,1,1
48303790,4,1 shared bath,1,2
48304015,2,1 bath,,
48310420,3,1 bath,1,1
48312275,2,1 private bath,1,1
48312829,1,1.5 shared baths,1,1
48313976,6,2 baths,3,4
48316162,2,1 private bath,,1
48316241,2,1 private bath,,
48316249,2,1 private bath,,1
48316258,2,1 private bath,,1
48316284,2,1 private bath,,
48317355,2,3 shared baths,1,2
48317954,2,1 bath,2,2
48318184,2,1 bath,2,2
48318945,1,1 bath,,1
48321960,1,1 shared bath,1,2
48323889,4,1 bath,2,3
48324509,1,1 shared bath,1,1
48325676,0,,,
48326236,3,1 bath,2,2
48326902,3,1 bath,,2
48328710,1,1 bath,,1
48331524,2,1 shared bath,,1
48333932,2,1 bath,1,1
48334556,2,1 shared bath,1,1
48341938,4,1 shared bath,1,2
48343270,2,1 bath,,1
48344749,2,1 private bath,,1
48344963,8,1 private bath,,2
48345047,8,1 private bath,1,2
48345099,2,1 bath,,1
48345227,2,1 private bath,,1
48345447,6,1 private bath,,2
48345694,2,1.5 baths,1,1
48347078,2,1 bath,1,1
48347262,2,1 bath,1,1
48347890,3,1 bath,1,1
48349147,2,1 private bath,1,1
48349321,2,1 private bath,1,1
48350489,6,2 baths,2,3
48358899,6,1 bath,2,2
48360362,1,1 shared bath,1,1
48361053,4,1 bath,2,2
48362226,2,1 bath,,1
48365708,2,1 shared bath,1,1
48367018,2,1 bath,1,1
48367351,2,1 bath,1,1
48369592,2,1 bath,1,1
48374098,2,1 bath,1,1
48378158,4,1 bath,2,4
48379543,4,1.5 baths,1,2
48380142,1,1 shared bath,1,1
48380680,2,1 shared bath,1,1
48380702,1,1 bath,1,
48380889,2,1 shared bath,1,1
48381141,2,1 shared bath,1,1
48381288,2,1 shared bath,1,1
48381528,1,1 shared bath,1,1
48381921,1,1 shared bath,1,1
48382101,2,1 bath,1,1
48382104,2,1 bath,1,2
48382130,2,1 private bath,1,1
48382594,1,1 shared bath,1,1
48382776,2,1 shared bath,1,1
48383033,2,1 private bath,1,1
48383682,4,1 bath,2,2
48383760,1,1 shared bath,1,1
48384100,1,1 shared bath,1,1
48384560,2,1 shared bath,1,1
48384753,2,1 shared bath,1,1
48384761,2,1.5 shared baths,1,1
48384825,2,1 shared bath,1,1
48384916,1,1 shared bath,1,1
48384920,1,1 shared bath,1,1
48385026,2,2.5 shared baths,4,7
48387350,2,1 shared bath,1,1
48389766,1,2 shared baths,1,1
48393913,1,1 bath,1,1
48395654,2,1 shared bath,3,1
48397375,5,2 baths,3,3
48399663,6,1 bath,3,3
48402078,6,1 bath,2,2
48402757,3,1 bath,1,1
48403914,5,2 baths,2,2
48404024,2,1 bath,1,1
48404504,2,1 shared bath,1,
48408606,1,1 shared bath,1,1
48413404,1,1 shared bath,1,1
48414050,1,1 shared bath,1,1
48415866,1,1.5 shared baths,1,1
48416088,3,1 bath,2,2
48417136,0,,,
48421464,2,1 bath,1,1
48422033,5,2 shared baths,1,1
48423570,2,1 bath,1,1
48425681,1,1 shared bath,1,1
48425839,3,1 bath,1,1
48426005,2,1 shared bath,1,1
48426501,4,2 baths,2,2
48426539,2,1 shared bath,1,1
48427036,2,1 shared bath,1,1
48427492,2,1 bath,1,1
48430489,1,1 shared bath,1,1
48430859,2,1.5 shared baths,,1
48442281,2,1 bath,,1
48446426,6,1 bath,3,2
48446604,6,1 bath,2,2
48446709,4,1 bath,,2
48449006,10,1 private bath,,1
48449474,3,1 private bath,1,1
48449570,2,1 shared bath,1,1
48451638,1,1 shared bath,1,1
48452047,2,1 shared bath,1,1
48456241,6,1 bath,3,4
48458900,2,1 shared bath,1,1
48461879,2,1 private bath,1,1
48463531,1,1 shared bath,1,1
48463899,1,1 shared bath,1,1
48466224,4,2 baths,2,2
48467225,2,1 bath,,1
48467390,2,1.5 baths,1,1
48470766,4,2 baths,2,2
48471666,2,1 shared bath,1,1
48474144,2,1 private bath,1,1
48479151,1,1 shared bath,1,1
48481328,2,1 bath,1,1
48482250,2,1 bath,,
48483049,2,1 bath,,1
48486327,2,3 shared baths,1,2
48487012,1,3 shared baths,1,2
48487568,2,1 bath,,1
48489567,1,1.5 shared baths,1,1
48489664,12,2 baths,4,5
48489975,2,1 bath,,
48490427,16,0 shared baths,,1
48491025,2,1 shared bath,1,
48492440,2,1.5 shared baths,1,1
48493122,3,1 bath,1,1
48494826,2,1 bath,1,1
48503146,2,1 bath,1,1
48503504,3,1 bath,1,2
48506346,4,1 bath,2,1
48517390,2,1 private bath,1,
48517850,2,1 private bath,1,
48518155,4,1.5 baths,2,2
48518577,1,1 shared bath,1,1
48518696,2,1 bath,1,1
48518699,1,1 shared bath,1,1
48519376,1,1 shared bath,1,1
48520815,2,1 bath,,2
48522168,2,1 bath,1,1
48524254,5,1 bath,2,2
48526976,2,1 private bath,1,
48527218,2,1 private bath,1,
48541285,6,1 bath,1,2
48541458,8,2.5 baths,3,4
48542532,1,1 shared bath,1,
48544248,2,1 bath,1,1
48545541,4,1 bath,1,2
48548174,3,1 bath,1,1
48549263,2,1 bath,,1
48558565,2,1 bath,1,1
48559980,2,1 bath,1,1
48560520,10,2 baths,4,4
48561129,4,1 bath,2,2
48561933,2,1 bath,,1
48561991,2,1 private bath,,1
48562140,2,1 private bath,,1
48562198,2,1 private bath,,1
48562525,2,1 private bath,,1
48562591,2,1 private bath,,1
48562666,2,1 private bath,,1
48562671,3,1 bath,,2
48562731,2,1 private bath,,1
48562814,4,1 private bath,,2
48562902,4,1 private bath,,2
48563279,4,1 private bath,,2
48563315,4,1 private bath,,2
48563374,4,1 private bath,,2
48563418,4,1 private bath,,2
48563493,4,1 private bath,,2
48564529,4,1 private bath,,2
48565695,8,2 baths,4,4
48566707,2,1 bath,,
48569389,2,1 bath,,1
48571590,4,1 bath,2,2
48577509,2,1 bath,1,1
48581290,2,1 shared bath,1,1
48584513,2,1 shared bath,1,1
48585070,8,1.5 baths,3,5
48585303,1,1 bath,1,1
48586222,2,1 private bath,1,
48587319,2,1 private bath,1,1
48587320,2,1 private bath,1,
48587324,2,1 private bath,1,
48587330,4,1 private bath,1,
48587331,4,1 private bath,1,2
48587332,4,1 private bath,1,
